L,M,P,kUn,kLn,kU,kL,RF,KF,Trip,TripL,Align,Sim,Node,nPH85,MAST,pathdist,pathdistw,BHV,KC,KCw
0.0137566565,0.0059356147,0.5840420522,0.802624536,0.2506589433,0.1420912576,0.2072518604,23.88,739.693119339,0.5355147059,402.7236667279,6.2429893162,0.5545736088,1.2594425131,0.86,8.89,29.6656472295,3969.9208155055,1013.4731453527,21.7793143958,2062.7931954489
0.014176135,0.0001054545,0.1526914882,0.8083887449,0.4266404741,0.0726814437,0.1533747221,13.6,418.1433944097,0.1164852941,93.0539844686,4.8826595072,0.140101015,1.0185414119,0.4653333333,5.17,17.6666618009,2043.1000762403,602.6363387417,10.0809824458,882.392067176
0.0145773632,0.015059324,0.2595795777,0.7815131528,0.0549204554,0.0462247034,0.0281549947,27.14,793.2137107349,0.6487352941,479.5691742262,6.548702603,0.6289170007,1.2785742567,0.9713333333,10.45,34.1808511624,4634.5165489548,1052.1907263237,24.9986006103,2363.7776791913
0.014864841,2.16236946593E-06,0.8395289319,0.8781409541,0.7802804055,0.6421126693,0.8194861736,4.2,197.8425290524,0.0384558823,31.9194460452,2.1446130814,0.0530126182,0.5218065211,0.148,1.81,8.0970238127,799.8501577935,444.9329594207,4.690174968,430.0514619832
0.0156062157,0.0003104535,0.5113152873,0.8175703718,0.5454014162,0.2865652026,0.529093085,11.48,415.4832384649,0.1456176471,118.4634524418,4.7205383783,0.1689265093,1.0028881391,0.4053333333,4.44,16.228746608,1948.806815131,623.8310522333,10.9678524947,942.1897971279
0.0159587662,0.1071509169,0.3093487392,0.7404724346,0.0248146782,0.0423019809,0.0017795488,27.36,805.2280359481,0.6679264706,474.9278335605,6.5802590188,0.6955965002,1.265659909,0.9766666667,10.79,34.5743547928,4706.494329116,1053.2118582866,25.5923567369,2398.9705615681
0.0162114687,0.0020629835,0.1585373957,0.819460361,0.2488053723,0.0571031976,0.0863970341,22.54,714.6967505619,0.4328088235,343.7746233212,6.3238642191,0.4408636382,1.2724443428,0.8113333333,8.21,27.0267561349,3661.7327552593,978.5331245927,19.6554344107,1854.2020032057
0.0170461582,0.000005101,0.0293975917,0.8231905715,0.3634737424,0.0270655086,0.0278080906,13.62,352.5311182149,0.0912941176,69.7034818183,4.7906455766,0.0931674512,0.9955279493,0.4626666667,5.1,17.5011999435,1748.0657422791,532.6891063939,9.4745849013,750.7518671666
0.017228768,1.68968978801E-06,0.6388880315,0.8350489162,0.6525874664,0.3899862373,0.6172479464,6.84,235.1732060453,0.0501029412,39.4434130714,3.1938571429,0.0612107858,0.7417066464,0.2326666667,2.74,11.8205583568,941.4422040032,453.5173275167,6.2687192041,470.2974174707
0.0177335061,1.19012510143E-05,0.4281337974,0.8237748632,0.5270334262,0.2208585953,0.4099565267,9.84,295.3845019959,0.0646176471,51.4249529885,4.3066883394,0.0755080361,0.9214850064,0.334,3.92,14.5610897233,1445.9238094994,479.2546892556,8.0096434552,691.4730422733
0.0182992689,0.0210737326,0.6523420314,0.7885792675,0.0716918213,0.0853034482,0.0543991509,26.82,743.6678369633,0.6453235294,446.3000675635,6.5112640415,0.6363322389,1.2715533781,0.9593333333,10.33,34.0048430067,4387.0107298619,995.3441898399,24.6849885418,2231.173717683
0.0189193344,0.1930819391,0.7373747136,0.7431804518,0.0125724747,0.0604171322,0.0017797792,27.68,760.514686167,0.6674558824,433.8281217663,6.8426544012,0.6992566137,1.2997493141,0.9886666667,10.76,34.991868121,4625.0799165691,990.0657473488,25.3989868411,2281.1016903916
0.019360002,2.1996331777E-05,0.6426428043,0.845963688,0.6873039447,0.4268798199,0.6749587803,6.6,231.2606769163,0.0530294118,41.8261161148,3.5047708125,0.0583402838,0.7972527547,0.2266666667,2.69,11.8555322952,1014.1465567212,451.8480086067,6.5416044127,527.0811971209
0.0202349277,0.000009778,0.889231716,0.9244033384,0.8745633487,0.7612043691,0.8928261911,2.14,83.3486993781,0.0094558824,7.1586445147,1.205014652,0.01388475,0.3093591135,0.072,0.76,4.6293663124,308.0713865363,379.8847749975,2.0859964405,171.5598304587
0.0207587974,5.21461016411E-07,0.7239652731,0.8464477236,0.7032852566,0.4742823038,0.6677125742,5.72,187.3170047811,0.0305147059,22.3874451146,2.4469176657,0.0433105666,0.5847668539,0.1926666667,2.2,10.2669339795,726.0620778034,421.0975754863,5.0197456299,384.8402507262
0.0212182791,0.0699432889,0.5863108625,0.7555263548,0.0301700919,0.0471655162,0.0017905081,27.52,769.5883635329,0.6582794118,438.6672491571,6.6400402653,0.7026902089,1.2749786892,0.984,10.49,34.5688112006,4612.1535629555,1004.9799150262,25.3270599872,2285.3314258327
0.0221121824,4.04570125798E-07,0.8189997919,0.891278933,0.8356744376,0.6463424591,0.8319108821,3.18,133.6984635602,0.0197205882,15.4512290863,1.7899758575,0.0252180785,0.4470068693,0.1073333333,1.41,7.4272506149,529.4675963248,396.3189248603,3.7055064872,284.3907851473
0.0230287995,1.76182333204E-05,0.137312345,0.8357956359,0.4463744091,0.0589264917,0.1249768855,12,270.4395049292,0.0729264706,54.9444261869,4.6231878122,0.0644319942,0.9612837247,0.4053333333,4.52,16.464257104,1365.3223394967,467.3923640004,8.6353409483,568.6144321456
0.0234286033,1.00835795386E-06,0.1290922601,0.8317830806,0.4982523264,0.0776988888,0.1520405238,10.5,241.2988844422,0.0614852941,46.4766402547,4.5080743978,0.0512685573,0.9434940326,0.354,4.11,15.0795158715,1199.8404517752,446.3900170621,7.7840357191,508.8620786749
0.0243731911,3.45396495981E-07,0.0238818975,0.8351306226,0.4356491428,0.0236685397,0.0309558768,11.44,256.0223134115,0.0629558824,46.9626824004,4.5871333389,0.054802242,0.9522274396,0.386,4.4,15.6773515234,1236.7357708121,455.7979572351,7.9938971486,507.757625095
0.0251339039,1.31890951698E-06,0.6708503647,0.8630109816,0.7297045105,0.4475116991,0.6667735273,5.36,158.6580827154,0.0341029412,25.9875030603,2.6195028583,0.0295643324,0.598149093,0.1806666667,2.24,9.7832251293,673.8987370149,406.3329654667,4.9398184327,355.943157799
0.0253139689,2.46919474239E-05,0.0390365223,0.8347980604,0.4679688256,0.0331475915,0.0533683671,11.42,254.9806168163,0.0627794118,46.1360362936,4.3687816073,0.0584653456,0.9054002061,0.386,4.15,15.4843571475,1234.1660098821,463.0282020355,7.6525827396,520.6336413917
0.0264050577,0.0047188053,0.7777707141,0.81791099,0.3558887616,0.2216707849,0.3349096077,21.7,676.0325939731,0.4700441176,337.2978782,6.5111831502,0.5003781707,1.2983310146,0.784,7.65,27.6990992094,3596.2332639189,925.3579594825,20.7183848249,1826.9680791735
0.0271526351,0.0001690893,0.7036282557,0.8697282375,0.7316355465,0.4674825268,0.6788907126,6.74,242.4399544709,0.0721029412,55.9796794638,3.2656009546,0.0835369176,0.7533320451,0.2346666667,2.47,12.1410070079,1025.4527178047,490.581010629,7.1777353521,530.1889645034
0.0276230256,6.65893214367E-07,0.8240063268,0.9066889647,0.8364551187,0.636779414,0.8230391522,2.86,99.8612294753,0.0115147059,8.5820726225,1.7893978244,0.0148346536,0.4427306278,0.096,1.12,6.2395580227,371.1769712198,380.972337647,2.7998905807,203.9042506775
0.029275058,0.0009537305,0.828363264,0.8698022629,0.6952642802,0.494485518,0.6841203974,10.18,438.5804634637,0.1663382353,128.8595497945,4.5708980742,0.2312763919,0.978175227,0.3726666667,2.99,14.8559212899,1843.535522612,685.7066232494,10.9878073779,964.9788575251
0.0296143487,0.0273824793,0.669012359,0.760763157,0.0793761919,0.0679947855,0.0426905093,26.8,739.962487072,0.6612352941,424.9297337045,6.5615457875,0.6747439714,1.2780561651,0.96,10.53,34.5899602782,4627.2686146405,963.7853390234,25.201565472,2281.1406088769
0.030941897,0.0007455582,0.9668159279,0.8925223549,0.7614012479,0.6366204932,0.7698743606,8.76,402.6158807037,0.1548235294,118.7289807538,3.6809785215,0.2106477412,0.8108372783,0.3186666667,2.48,13.4374599795,1732.047189281,662.648397055,9.9037847412,879.3161117159
0.0313860789,0.2216011321,0.6169135846,0.7269764817,0.0187468998,0.0368749989,7.0352550139E-32,27.54,715.5777055526,0.6748382353,398.6844729873,6.8045112388,0.6948555723,1.3022363316,0.9846666667,10.7,34.8738959707,4843.5699756466,922.030441678,26.2150395468,2185.2447367108
0.0329741032,1.67824139876E-05,0.2401835197,0.8517937043,0.5616491631,0.1314796929,0.2580470442,9.08,192.9698587132,0.0428529412,28.8085017063,3.9657845765,0.0430621638,0.8480986068,0.3046666667,3.39,13.5960677487,813.7612690309,425.3942806183,6.3531340116,389.5890622808
0.0330598971,2.67520211743E-06,0.6158005297,0.8712535591,0.7311613379,0.3834550352,0.6099764069,5.44,138.9650993229,0.0206470588,13.383428512,2.4421748252,0.0219826821,0.5944090805,0.182,2.05,10.3961967286,537.0497265083,392.1715977434,4.5799298578,289.4175078104
0.0346137989,0.0483603793,0.2919245989,0.739450911,0.0317687537,0.033823057,0.0037355172,27.44,718.1801309813,0.6631029412,403.5443184706,6.6823742091,0.6869325312,1.2907839055,0.9813333333,10.69,35.0055251384,4694.3130823569,936.283763403,25.5057455213,2204.0465329988
0.0360715026,0.0002627654,0.12416452,0.8464759801,0.5141895928,0.0658652612,0.1396569216,11.24,306.5798698199,0.0973088235,74.7338554563,4.4367471695,0.1131828752,0.9524088237,0.3906666667,4.19,15.901350172,1325.4313838408,533.5231513388,8.870386021,636.7836948671
0.0370456081,9.92406115232E-07,0.6229673099,0.8692408749,0.7125574239,0.3788702846,0.6122118793,5.5,117.8315246177,0.0218529412,14.1962477817,2.8404998613,0.0162232361,0.6632122423,0.1833333333,2.11,10.3472538181,447.9578196155,384.0338161242,4.6455764211,225.9842994303
0.0375918603,3.7038186932E-05,0.3479715659,0.8612710017,0.6298625962,0.1922774631,0.3615269932,7.48,172.9881487247,0.0400147059,29.4880771898,3.7304963092,0.0383624411,0.8202428619,0.254,2.83,12.7016055899,743.3778757781,420.0030311872,6.0351894323,368.510227646
0.039449722,3.22869262539E-06,0.4364488736,0.8651222464,0.6241374032,0.2310736952,0.4201550726,7.12,136.1043920588,0.0289264706,20.2017603469,3.176274531,0.0194214977,0.7240742152,0.2393333333,2.72,11.8494868734,575.9482877547,391.2819807576,5.32418165,290.2609322107
0.0394835264,1.40461311725E-07,0.9221428609,0.965588412,0.9356792169,0.8194096618,0.9070463175,1.14,37.9975481588,0.0040588235,3.0662554095,0.7237445055,0.0032859898,0.1817112773,0.038,0.44,2.6508671229,138.3394703757,365.8589447857,1.1030806279,83.8377265072
0.0417137663,2.85355536157E-05,0.4980722492,0.8732885635,0.6760838434,0.2928769317,0.4891895834,6.34,133.2624297447,0.0274705882,18.8754660008,3.0568201243,0.0220476907,0.692013536,0.2133333333,2.51,11.2451422983,538.838640618,394.7329424091,4.9392122886,280.4625800408
0.0431040962,0.1779552542,0.2665186995,0.7131409625,0.0099702959,0.0211053183,6.235734E-06,27.74,713.5643275224,0.6764558824,392.2007158842,6.8207326285,0.7330611612,1.3045038817,0.9906666667,10.76,35.2475934969,4881.7941521288,918.7156292061,25.7815960987,2175.9675006725
0.0431622295,0.0386447391,0.0187036208,0.7416996344,0.021639317,0.0237781451,0.0020145614,27.6,722.8025950325,0.6676029412,405.6944937045,6.6242118992,0.6912313532,1.2907431356,0.9846666667,10.69,34.7775439087,4719.2099373763,933.9933680867,25.6564644127,2167.067561787
0.0445968243,9.33734987283E-06,0.9540003691,0.9731426022,0.9568893165,0.8900313024,0.9618380212,0.68,32.6389747126,0.0036617647,2.9318334049,0.5304917582,0.0040579396,0.1387624429,0.0226666667,0.26,1.6068392344,104.0698834918,367.9193288565,0.801227172,57.7046557268
0.0459166384,3.98064671277E-05,0.5655699415,0.8833195811,0.738603467,0.3506971145,0.5718096972,5.06,122.7515938995,0.0258970588,18.8321656086,2.8481511267,0.0234620263,0.6629949362,0.1713333333,2.04,9.9673607077,451.358006135,396.4472243734,4.4917932158,239.9045735888
0.0475285143,2.12463239489E-07,0.5797913467,0.8884413409,0.7405951703,0.3827165744,0.6100134929,4.58,94.5326876583,0.0176764706,12.5803258944,2.2466816239,0.0100281248,0.5467717657,0.1526666667,1.84,8.8567732002,373.8724453675,375.6562384764,3.8719770087,199.6865691275
0.048706629,0.001432399,0.5004948827,0.8499282532,0.5162038073,0.2115181461,0.3568988797,14.84,525.9897166634,0.2343676471,174.9104674927,5.822960928,0.3151644147,1.1768386991,0.536,4.65,19.3443127971,2308.7653795458,775.1343526962,13.7807571067,1198.0620425887
0.0503804311,0.0519371247,0.2279614027,0.7299028205,0.0252653383,0.0336762446,0.001971608,27.54,718.1797584356,0.6629705882,387.3743035414,6.5324570707,0.7074800022,1.2665937601,0.9846666667,10.64,34.5158731724,4865.1635821276,919.2263226042,25.5623224268,2177.4674703454
0.0528167816,0.0254927743,0.6330407137,0.7506241044,0.0512941846,0.0566586442,0.0436252548,27.24,693.9162826323,0.6563529412,387.5107569413,6.5304587912,0.6659664178,1.2676321358,0.9746666667,10.55,34.0210393881,4729.3590623245,905.4164561963,24.8528001127,2128.8909492014
0.0544458319,1.75538542446E-07,0.4979717045,0.8927371091,0.7616141109,0.3152891669,0.5435968177,4.52,94.1803714468,0.0151617647,10.4132437635,2.2902334887,0.009713187,0.5538875876,0.1506666667,1.81,9.1063876497,368.7110390215,375.0539147682,3.764907851,186.4570285882
0.0549257659,1.96977182393E-05,0.1050128124,0.8740116632,0.6607254523,0.0703919783,0.1461579222,7.2,148.0480565613,0.0356323529,25.7871155945,3.8116943612,0.0298914634,0.8289745192,0.2426666667,2.82,12.3883227632,650.2397452037,410.6007765367,5.6905749011,304.4219288202
0.0581501107,0.1609729321,0.7985644216,0.7199687683,0.0227520887,0.0251334107,2.8322213091E-08,27.54,696.898736254,0.6631029412,357.2841953248,6.5623856144,0.7391303218,1.271426915,0.9846666667,10.68,34.6649973065,5214.4004348654,883.2270654627,25.6826010328,2106.6316972721
0.0596121924,0.0006444601,0.4885082984,0.8728756023,0.616432789,0.2499431359,0.4273383221,10.7,413.4555322419,0.1539264706,117.9843462509,4.8249554335,0.2059357953,1.0170425562,0.382,3.62,15.6761862652,1666.5264067074,656.7664264491,11.0271796974,877.6267038704
0.0604336187,0.0099246553,0.0153470816,0.776227715,0.1179873719,0.0292404857,0.0118230279,26.12,702.5342552603,0.5991617647,388.3970721968,6.4740078533,0.6133312135,1.2612753253,0.9373333333,9.73,32.4603111022,4382.1133671804,927.3416317436,23.6547949175,2107.4139124443
0.0628082766,2.0191875427E-06,0.1191463296,0.8797834125,0.6489564325,0.0840873824,0.1664941462,6.62,102.9874513721,0.0203970588,13.1839879093,3.3727513875,0.0117242408,0.7502103045,0.2206666667,2.63,11.5977997481,434.7029280605,379.3246724054,4.6732831906,197.9380950891
0.0651967165,0.0105104229,0.4239148002,0.7760506025,0.1225388053,0.0656241345,0.0788527966,26.04,714.5692639332,0.5915294118,370.2863845101,6.6305447608,0.6326860817,1.2941762179,0.934,9.63,32.7707380491,4451.5093480183,934.0997283977,23.6480038357,2081.9005899801
0.0664195397,0.2756250549,0.6773370629,0.7045317591,0.0084481703,0.026017441,4.19424354512E-26,27.68,691.4675571283,0.6721323529,354.9917915327,6.6063573094,0.750388958,1.2749644939,0.9886666667,10.8,35.150385533,5293.7210814993,874.4736458329,25.4939227481,2124.5103896743
0.0686255966,0.0035279261,0.3858537297,0.8192685677,0.329509814,0.1108705639,0.1852932324,21.88,661.671587538,0.437,307.2111669857,6.3988550061,0.5067720039,1.262797241,0.7873333333,7.25,27.159319944,3518.9762024352,913.1355961638,19.4869180273,1765.1377164986
0.0716197801,0.0166712292,0.0756005203,0.7568314793,0.060913094,0.0311943672,0.0122348482,26.92,705.7215674174,0.6401176471,386.4601289257,6.6905062715,0.661230237,1.2931761316,0.9633333333,10.18,33.4830265685,4670.06350352,916.7464701331,24.6234664365,2110.7145512243
0.0722089688,0.0277049346,0.1010256769,0.7366664323,0.0453901802,0.0309222737,0.0079194415,27.28,697.1615033369,0.6695588235,381.9299681873,6.7012460873,0.685668323,1.2976631008,0.976,10.57,34.6859375266,4885.6918123968,895.8936347986,25.4464574213,2139.9771806495
0.0742866043,0.0362640088,0.1727065051,0.7359668165,0.0322930194,0.0256752243,0.0065557441,27.4,697.3247685583,0.6608676471,373.4056429791,6.7128818404,0.6989020821,1.2998639323,0.98,10.64,34.8035726209,4918.0979315488,892.0883669583,25.2354472601,2132.431389247
0.0772683317,0.0318698426,0.3803407028,0.7320338853,0.0325903666,0.0364467475,0.0172935624,27.4,687.4216717429,0.6585294118,367.7291418219,6.4863757076,0.6841192805,1.2648695583,0.98,10.66,34.3530022602,4983.0734096591,881.3111718036,25.6650964023,2121.1026943329
0.0802914348,4.18415430319E-05,0.4394681515,0.9072368682,0.763258628,0.2790106311,0.4698014648,4.56,103.1672697623,0.0221029412,16.6123851872,2.9002760295,0.0216135659,0.6629921211,0.1553333333,1.74,8.728875428,384.6002971611,396.583104825,3.8733231522,198.2942025687
0.0830332136,1.88508238462E-07,0.909492294,0.968799167,0.9501557212,0.8036351102,0.9232736722,1,23.1903597714,0.0029264706,1.7236902333,0.8294047619,0.0011043227,0.2167988851,0.0333333333,0.43,2.6778664073,71.259633623,362.8007553464,1.0535258075,39.409956682
0.0842952995,0.1727051649,0.2189483898,0.7108335381,0.0259701246,0.0136432805,4.12240531808E-08,27.44,680.7734055371,0.6688970588,346.3311259923,6.7532263292,0.7452938081,1.2863860037,0.9806666667,10.82,34.9170061868,5363.5799850626,857.8114457924,25.6538676945,2111.8601678508
0.0881574619,0.0001671518,0.5279226036,0.9094285777,0.7691401028,0.3193186811,0.5331734082,5.26,147.7207052953,0.0334411765,24.0013639124,2.9100805583,0.0527113079,0.6561465604,0.1786666667,1.74,9.3843698435,557.0503469715,437.0797395711,4.6965788061,289.9040017988
0.0901732378,0.0005319411,0.8264434601,0.9199012881,0.8046202493,0.5701260338,0.7367339157,6.36,300.6177407416,0.0961617647,74.2689249486,3.0361007326,0.1500449683,0.671670802,0.2353333333,1.74,9.944760426,1193.2143370421,577.7492296467,7.1124326949,613.99898201
0.0910331953,4.55668018648E-05,0.3979172556,0.9062024262,0.7448529467,0.2586145138,0.4347795219,4.84,99.6238676932,0.0197058823,14.649815787,2.9862647353,0.0212547064,0.6844507492,0.164,1.78,9.1360768945,367.6745242854,395.4552010894,3.854459632,188.7263617634
0.0955056599,0.0010442257,0.2390015444,0.8693987009,0.5806346925,0.1190269876,0.2115284644,13.2,485.8257157148,0.1976764706,147.0120519796,5.2600069653,0.279276878,1.1091496586,0.4713333333,4.1,18.0069043468,2077.0096256085,730.045758527,12.4468677319,1063.4704207817
0.0980352398,0.000054666,0.9008517355,0.9599998633,0.9291940774,0.7767201122,0.8874568224,1.8,69.3484792289,0.0177352941,13.3344240038,1.1894783272,0.0243514915,0.2869089961,0.0633333333,0.66,4.0635836021,257.908086295,398.8893747344,2.0420070523,140.4730076246
0.1019182574,1.62711768357E-06,0.2438335449,0.9171186244,0.7662627332,0.1681852353,0.300930662,3.94,67.437451055,0.0096176471,7.709982536,2.8725859696,0.0070246234,0.653262257,0.1313333333,1.56,8.4396752912,264.1838987527,370.5016605385,3.1401792018,131.0065038476
0.1031152176,1.11167022206E-07,0.2871193987,0.9182965951,0.7521395647,0.1789033805,0.3503834059,4.48,62.5002995784,0.0100735294,7.3413723371,2.8754368132,0.0041330774,0.658541619,0.1493333333,1.71,9.0991498682,249.6782534399,367.4048652478,3.3763754892,117.2977563808
0.1084926147,0.1041788191,0.8626825703,0.7209179691,0.0367565373,0.0231116933,0.0052250647,27.38,678.4380792031,0.6545147059,331.0425443586,6.6606830947,0.7365201969,1.2841411136,0.9793333333,10.51,34.6392140572,5505.6798223237,849.0388315153,25.0401317688,2094.3457958952
0.1108138528,0.0028132239,0.3741746117,0.8355834704,0.4186991263,0.1262161845,0.2230987315,19.38,636.8505530129,0.3785,271.5668531435,6.2168826729,0.4593923575,1.2611913881,0.698,6.25,24.6022521005,3251.250388476,876.0600901582,18.2813978955,1625.7689918095
0.1146527205,2.95677354197E-05,0.5588343966,0.9362635009,0.8315006826,0.3619963597,0.5655460301,3.1,66.1132466788,0.0115147059,9.4142426321,2.4371660562,0.0116908647,0.56673959,0.1046666667,1.14,6.7696100926,246.8257248872,380.0368830864,2.5911401337,127.8507658147
0.1184724369,1.1568393011E-07,0.7399857142,0.9518688375,0.8980707953,0.5657266539,0.7450130982,1.86,33.8453314225,0.0044558824,3.6394590842,1.6529056777,0.001497753,0.3948265477,0.062,0.72,4.3981451335,123.7505279881,363.3191386601,1.6542293955,67.3641519366
0.1224608061,0.0017848487,0.778972089,0.8675406596,0.6193928293,0.3537524089,0.5217105951,14.22,557.4058455813,0.2653529412,197.4147519732,5.5754244922,0.3613556066,1.1465210001,0.5166666667,4.2,19.1835497415,2559.7027394815,799.3837476461,14.858273918,1299.6209853967
0.1262605793,2.31217411812E-06,0.0316699131,0.9196434962,0.7401954189,0.0824027821,0.1423191886,4.46,62.054271868,0.0111617647,8.2452182187,3.4680664336,0.0060105343,0.7596849998,0.1493333333,1.77,9.277297087,236.0457564641,370.6886756429,3.403334746,104.725232574
0.1269032589,7.31383221407E-06,0.3548530998,0.9356771867,0.8023081602,0.2305203427,0.3800055696,3.5,52.2336203558,0.0086176471,6.7247331443,2.7509038462,0.0041635359,0.633590173,0.1173333333,1.32,7.5741142357,201.2196425511,367.5499654294,2.7492458205,100.1062329249
0.1306479235,3.14010374002E-06,0.9644030421,0.9922213048,0.9900519409,0.9267117158,0.9711526566,0.28,10.8136177066,0.0023676471,1.7472386373,0.3911367521,0.0027915272,0.0977668144,0.0093333333,0.15,0.8678889788,42.4066099214,363.7349756443,0.3695153275,22.9518117172
0.1368884285,0.000005262,0.492191941,0.934973683,0.8436036043,0.3300278369,0.5464256881,2.86,53.1050040703,0.0096764706,6.8959370252,2.474279748,0.00710638,0.5857798772,0.096,1.19,6.6034690178,200.9747905145,371.6233740813,2.5854393413,103.0287365252
0.1413709083,6.11614260476E-07,0.0925463788,0.9200262006,0.7758523464,0.1049138023,0.1843544694,3.8,49.4403659966,0.0085,6.4169916375,3.2413772894,0.0024928345,0.726558915,0.1266666667,1.53,8.0568680056,191.4319609003,364.9168398463,2.9148114432,88.95267844
0.1441585644,0.1374696657,0.5334253708,0.7146805497,0.0154880772,0.014381889,6.0390781E-05,27.68,675.7732456756,0.6694705882,328.2706055673,6.5661633644,0.7530111152,1.2837589186,0.9886666667,10.72,34.8458013775,5685.7721646611,837.7490112174,25.5146449333,2131.7598288904
0.1466975259,6.12500707797E-05,0.3406412804,0.9302357539,0.8081550332,0.2220884867,0.3792925925,3.94,87.1034079056,0.0227058824,17.285137195,3.1194141137,0.022797195,0.7006499973,0.1346666667,1.44,8.2329432236,350.1403428713,397.4494203974,3.5477146769,177.4055827139
0.1521482405,1.25848012498E-07,0.4309678914,0.9406108632,0.8317999197,0.3059166255,0.4822680716,2.92,40.5154107885,0.006,4.8454079566,2.3832225275,0.0018036576,0.5562564585,0.0973333333,1.18,6.8828918874,154.6137393756,363.7587854627,2.3945148447,78.2512138142
0.1563801251,0.0837906274,0.8847963991,0.715046423,0.023985766,0.0166026947,0.0019918528,27.48,668.4041058073,0.6591911765,322.0910004077,6.499460928,0.7374828954,1.2456269958,0.982,10.64,34.1818927246,5662.1397919296,832.6676057716,24.9093779854,2122.9130970675
0.1616396213,0.0575505697,0.5477374218,0.7184235196,0.0231384671,0.0222696716,0.0049010031,27.58,675.2392473345,0.6698235294,342.7890652505,6.7328551726,0.7228345023,1.2794520623,0.986,10.7,34.9153530988,5453.1433391783,845.5267594879,25.5700275875,2130.2183423275
0.1654679096,3.27182739706E-05,0.8330214585,0.973793259,0.936927115,0.7088706108,0.8381753711,1.32,28.4026094099,0.0041029412,3.2426404439,1.0313388278,0.0038172887,0.257024232,0.044,0.49,3.1977875964,109.1229190106,366.6630798523,1.2176945989,62.7321800282
0.1752082599,0.0202472278,0.0079796402,0.7296411198,0.0440423037,0.0268320531,0.0048117281,27.14,691.7925949422,0.64125,361.3217016314,6.3385358253,0.6901664879,1.2544056651,0.97,10.39,34.0267095623,4913.932098954,888.9023447797,24.5982054736,2100.2429454672
0.1791025334,1.88261699362E-05,0.3828842413,0.9452814779,0.8375202165,0.2743442485,0.4593096525,2.8,53.1166855127,0.0095147059,8.1568238647,2.3786426907,0.0082356392,0.5580071791,0.0946666667,1.11,6.3917679732,185.0481482779,373.1920147479,2.4296611956,96.085224429
0.1843359947,0.2387724225,0.4545339516,0.7038014371,0.0164628952,0.0057685272,6.0264569E-05,27.6,673.696944203,0.6661617647,314.183878936,6.7596534022,0.7852261739,1.2859959967,0.9866666667,10.83,34.5941545568,5952.7951300413,823.7920672505,25.2603560829,2142.2060956151
0.1900221267,0.0224331616,0.9397740608,0.7272189902,0.0557156547,0.0536825827,0.0442391646,27.02,685.1421417339,0.6343382353,350.229567559,6.6535091853,0.6818324566,1.2639574078,0.966,10.36,33.2665347766,5038.3266967609,875.4267608479,24.7522002955,2061.0047672527
0.1932888404,0.0012066685,0.9932605838,0.88321265,0.7271252224,0.586484903,0.7334231129,11.3,508.4637939181,0.2245,168.3376999359,5.1084482185,0.3012980978,1.0803986058,0.4166666667,3.18,16.7166139462,2371.5795605358,749.728053747,13.3963160013,1213.2182294472
0.2028017466,0.0453052707,0.6066893459,0.7183805628,0.0275374118,0.0242057838,0.0092730799,27.36,676.102640088,0.6423970588,326.365560205,6.580535409,0.7293735033,1.2788344624,0.978,10.57,34.8526468241,5436.9004642479,847.1417282935,25.0583552957,2104.0287844975
0.2047266334,0.000093567,0.8441282601,0.9724158962,0.9364114504,0.6993614688,0.8223619789,1.76,89.0103321996,0.0195882353,15.3523401898,1.7747832723,0.0329790124,0.4091404271,0.0633333333,0.48,3.4027700788,340.3000987959,413.9018663286,1.9802420533,181.917610752
0.2156592178,0.0349673511,0.4631415017,0.7067063192,0.0302002249,0.0313369244,0.0159084769,27.26,670.1336776044,0.65625,341.4826131307,6.7593720169,0.6990204766,1.2929108408,0.9753333333,10.38,34.3121433384,5293.9270837837,847.9224105932,25.2086977086,2081.8452657095
0.2173799293,0.0001884529,0.3662960176,0.9366067271,0.793747888,0.2508748139,0.3936569951,5.08,164.9767764436,0.0540441176,41.5944022226,3.2217167555,0.074553461,0.7215459014,0.1773333333,1.65,9.3856082803,692.5557963658,462.3766455818,5.0200866146,358.5373818344
0.2251741832,1.61678402068E-07,0.0255501982,0.9463841829,0.8027215074,0.1381692236,0.1961309229,3.2,33.3848522292,0.006,4.8842594092,3.6467271063,0.0011663335,0.7991073122,0.1066666667,1.17,7.0515955641,133.7298222454,362.9739290295,2.441008698,59.5099591038
0.2333744742,1.43551515804E-05,0.7353155639,0.9727363575,0.9211276663,0.6092097287,0.7730437974,1.6,22.7368417364,0.0044117647,3.1437796703,1.3499230769,0.003277293,0.3265280244,0.054,0.55,3.758570117,79.3514237297,366.6416870735,1.4006047303,44.9654930366
0.2393822341,0.0033523975,0.1980474204,0.8149366726,0.3746982451,0.1062475493,0.1555607917,20.48,656.8895083319,0.4164117647,292.8579649319,6.407482795,0.5071384937,1.2536971559,0.7433333333,6.63,25.2339962088,3578.0108777353,901.7158294196,19.0516850347,1746.38944693
0.2452153549,0.0001293685,0.5214776857,0.9521172828,0.8585528282,0.3899259266,0.5576538574,3.64,125.1066421749,0.0343382353,25.5443788476,2.9590184538,0.0495143858,0.6543791235,0.1266666667,1.29,7.154670591,460.6607475304,433.8322773574,3.8541821161,241.1592877223
0.254484524,0.0041900948,0.1565012885,0.8080957807,0.3679037169,0.0934035366,0.15356511,20.68,645.7869807041,0.4263235294,293.8119941325,6.5811661672,0.4842518082,1.3143754075,0.7493333333,6.74,26.6449413285,3646.9141793823,888.0148484126,19.6490469199,1740.0456826146
